Index       TIME             V(CLK)            V(DONE)           V(INIT)        V(OP_A_3_0_)      V(OP_B_3_0_)        V(RESET)       V(RESULT_7_0_)  
1805     5.30001638e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1806     5.30003276e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1807     5.30006553e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1808     5.30013106e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1809     5.30026214e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1810     5.30052428e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1811     5.30104857e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1812     5.30209714e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1813     5.30419430e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1814     5.30838860e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1815     5.31677721e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1816     5.33355442e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1817     5.36710886e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1818     5.39999990e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1819     5.39999990e-07    1.78875000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1820     5.39999990e-07    1.76624999e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1821     5.39999990e-07    1.72124999e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1822     5.39999991e-07    1.63125000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1823     5.39999992e-07    1.45125000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1824     5.39999994e-07    1.09125000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1825     5.39999998e-07    3.71250004e-01    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1826     5.40000000e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1827     5.40000001e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1828     5.40000002e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1829     5.40000006e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1830     5.40000012e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1831     5.40000025e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1832     5.40000050e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1833     5.40000102e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1834     5.40000204e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1835     5.40000409e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1836     5.40000818e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1837     5.40001638e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1838     5.40003276e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1839     5.40006553e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1840     5.40013106e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1841     5.40026214e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1842     5.40052428e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1843     5.40104857e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1844     5.40209714e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1845     5.40419430e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1846     5.40838860e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1847     5.41677721e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1848     5.43355442e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1849     5.46710886e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1850     5.49999990e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1851     5.49999990e-07    1.12500036e-02    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1852     5.49999990e-07    3.37500107e-02    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1853     5.49999990e-07    7.87500060e-02    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1854     5.49999991e-07    1.68750015e-01    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1855     5.49999992e-07    3.48750015e-01    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1856     5.49999994e-07    7.08750015e-01    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1857     5.49999998e-07    1.42875002e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1858     5.50000000e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1859     5.50000001e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1860     5.50000002e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1861     5.50000006e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1862     5.50000012e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1863     5.50000025e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1864     5.50000050e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1865     5.50000102e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1866     5.50000204e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1867     5.50000409e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1868     5.50000818e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1869     5.50001638e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1870     5.50003276e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1871     5.50006553e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1872     5.50013106e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1873     5.50026214e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1874     5.50052428e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1875     5.50104857e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1876     5.50209714e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1877     5.50419430e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1878     5.50838860e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1879     5.51677721e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1880     5.53355442e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1881     5.56710886e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1882     5.59999990e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1883     5.59999990e-07    1.78875000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1884     5.59999990e-07    1.76624999e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1885     5.59999990e-07    1.72124999e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1886     5.59999991e-07    1.63125000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1887     5.59999992e-07    1.45125000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1888     5.59999994e-07    1.09125000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1889     5.59999998e-07    3.71250004e-01    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1890     5.60000000e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1891     5.60000001e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1892     5.60000002e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1893     5.60000006e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1894     5.60000012e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1895     5.60000025e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1896     5.60000050e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1897     5.60000102e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1898     5.60000204e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1899     5.60000409e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1900     5.60000818e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1901     5.60001638e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1902     5.60003276e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1903     5.60006553e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1904     5.60013106e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1905     5.60026214e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1906     5.60052428e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1907     5.60104857e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1908     5.60209714e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1909     5.60419430e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1910     5.60838860e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1911     5.61677721e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1912     5.63355442e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1913     5.66710886e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1914     5.69999990e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1915     5.69999990e-07    1.12500036e-02    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1916     5.69999990e-07    3.37500107e-02    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1917     5.69999990e-07    7.87500060e-02    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1918     5.69999991e-07    1.68749996e-01    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1919     5.69999992e-07    3.48749996e-01    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1920     5.69999994e-07    7.08749996e-01    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1921     5.69999998e-07    1.42875000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1922     5.70000000e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1923     5.70000001e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1924     5.70000002e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1925     5.70000006e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1926     5.70000012e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1927     5.70000025e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1928     5.70000050e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1929     5.70000102e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1930     5.70000204e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1931     5.70000409e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1932     5.70000818e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1933     5.70001638e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1934     5.70003276e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1935     5.70006553e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1936     5.70013106e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1937     5.70026214e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1938     5.70052428e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1939     5.70104857e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1940     5.70209714e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1941     5.70419430e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1942     5.70838860e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1943     5.71677721e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1944     5.73355442e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1945     5.76710886e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1946     5.79999990e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1947     5.79999990e-07    1.78875000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1948     5.79999990e-07    1.76624999e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1949     5.79999990e-07    1.72124999e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1950     5.79999991e-07    1.63124998e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1951     5.79999992e-07    1.45124998e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1952     5.79999994e-07    1.09124998e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1953     5.79999998e-07    3.71249985e-01    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1954     5.80000000e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1955     5.80000001e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1956     5.80000002e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1957     5.80000006e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1958     5.80000012e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1959     5.80000025e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1960     5.80000050e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1961     5.80000102e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1962     5.80000204e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1963     5.80000409e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1964     5.80000818e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1965     5.80001638e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1966     5.80003276e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1967     5.80006553e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1968     5.80013106e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1969     5.80026214e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1970     5.80052428e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1971     5.80104857e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1972     5.80209714e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1973     5.80419430e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1974     5.80838860e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1975     5.81677721e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1976     5.83355442e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1977     5.86710886e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1978     5.89999990e-07    0.00000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1979     5.89999990e-07    1.12500036e-02    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1980     5.89999990e-07    3.37500107e-02    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1981     5.89999990e-07    7.87500060e-02    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1982     5.89999991e-07    1.68749996e-01    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1983     5.89999992e-07    3.48749996e-01    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1984     5.89999994e-07    7.08749996e-01    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1985     5.89999998e-07    1.42875000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1986     5.90000000e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1987     5.90000001e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1988     5.90000002e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
1989     5.90000006e-07    1.80000000e+00    1.80000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.80000000e+00
